,reviews,calories,calories_unit,carbs,carbs_unit,mash_ph
5346,1,175,calories,18,g,n/a
5347,0,200,calories,17,g,n/a
5348,0,162,calories,16,g,n/a
5349,0,196,calories,17,g,n/a
5350,0,213,calories,19,g,n/a
5351,0,177,calories,17,g,n/a
5352,0,240,calories,22,g,n/a
5353,0,162,calories,17,g,n/a
5354,0,123,calories,11,g,n/a
5355,1,176,calories,15,g,n/a
5356,0,179,calories,20,g,n/a
5357,0,134,calories,13,g,n/a
5358,0,210,calories,18,g,n/a
5359,0,182,calories,18,g,n/a
5360,0,160,calories,14,g,n/a
5361,0,178,calories,18,g,n/a
5362,0,348,calories,36,g,n/a
5363,0,151,calories,16,g,n/a
5364,0,148,calories,15,g,n/a
5365,0,162,calories,17,g,5.55
5366,1,129,calories,14,g,5.5
5367,0,174,calories,16,g,n/a
5368,0,218,calories,22,g,n/a
5369,0,225,calories,26,g,n/a
5370,0,175,calories,19,g,n/a
5371,0,173,calories,19,g,n/a
5372,0,199,calories,21,g,n/a
5373,1,337,calories,33,g,n/a
5374,0,191,calories,19,g,n/a
5375,0,148,calories,15,g,n/a
5376,1,167,calories,15,g,n/a
5377,1,175,calories,18,g,n/a
5378,0,228,calories,23,g,n/a
5379,0,162,calories,17,g,n/a
5380,0,273,calories,28,g,n/a
5381,0,177,calories,17,g,n/a
5382,0,154,calories,13,g,n/a
5383,0,149,calories,13,g,n/a
5384,0,220,calories,26,g,n/a
5385,1,178,calories,18,g,n/a
5386,0,147,calories,13,g,n/a
5387,0,191,calories,19,g,n/a
5388,0,146,calories,12,g,n/a
5389,0,244,calories,21,g,n/a
5390,0,247,calories,23,g,n/a
5391,0,262,calories,26,g,n/a
5392,0,181,calories,18,g,n/a
5393,0,237,calories,26,g,n/a
5394,0,205,calories,21,g,n/a
5395,0,167,calories,16,g,n/a
5396,0,241,calories,28,g,n/a
5397,0,178,calories,18,g,n/a
5398,0,246,calories,25,g,n/a
5399,0,329,calories,37,g,n/a
5400,0,162,calories,17,g,n/a
5401,0,215,calories,21,g,n/a
5402,0,181,calories,17,g,n/a
5403,0,192,calories,20,g,n/a
5404,1,257,calories,22,g,n/a
5405,0,280,calories,30,g,n/a
5406,0,173,calories,15,g,n/a
5407,0,111,calories,12,g,n/a
5408,0,182,calories,14,g,n/a
5409,0,190,calories,17,g,n/a
5410,0,159,calories,17,g,n/a
5411,0,192,calories,20,g,n/a
5412,0,244,calories,21,g,n/a
5413,0,314,calories,27,g,n/a
5414,0,191,calories,19,g,n/a
5415,0,225,calories,23,g,n/a
5416,1,208,calories,22,g,n/a
5417,0,175,calories,19,g,n/a
5418,0,158,calories,17,g,n/a
5419,0,199,calories,21,g,n/a
5420,0,151,calories,16,g,n/a
5421,0,230,calories,26,g,n/a
5422,0,154,calories,14,g,n/a
5423,0,226,calories,20,g,n/a
5424,0,175,calories,18,g,n/a
5425,0,230,calories,15,g,n/a
5426,0,206,calories,22,g,n/a
5427,0,160,calories,14,g,n/a
5428,0,219,calories,24,g,n/a
5429,1,212,calories,21,g,n/a
5430,0,194,calories,23,g,n/a
5431,0,180,calories,15,g,n/a
5432,0,222,calories,22,g,n/a
5433,1,272,calories,26,g,n/a
5434,0,162,calories,16,g,n/a
5435,0,235,calories,23,g,n/a
5436,0,163,calories,14,g,n/a
5437,0,247,calories,21,g,n/a
5438,0,137,calories,12,g,n/a
5439,1,163,calories,14,g,n/a
5440,0,204,calories,19,g,n/a
5441,0,158,calories,16,g,n/a
5442,0,149,calories,13,g,n/a
5443,0,188,calories,19,g,n/a
5444,1,228,calories,28,g,n/a
5445,0,227,calories,25,g,n/a
5446,1,173,calories,19,g,n/a
5447,0,220,calories,19,g,n/a
5448,0,345,calories,41,g,n/a
5449,0,170,calories,14,g,n/a
5450,0,204,calories,23,g,n/a
5451,0,171,calories,16,g,n/a
5452,0,172,calories,13,g,n/a
5453,0,202,calories,21,g,n/a
5454,0,167,calories,15,g,n/a
5455,0,163,calories,14,g,n/a
5456,0,290,calories,35,g,n/a
5457,1,209,calories,23,g,n/a
5458,0,227,calories,20,g,n/a
5459,1,164,calories,16,g,n/a
5460,0,285,calories,30,g,n/a
5461,0,233,calories,24,g,n/a
5462,0,234,calories,21,g,n/a
5463,0,256,calories,25,g,n/a
5464,0,208,calories,21,g,n/a
5465,0,272,calories,38,g,n/a
5466,0,215,calories,22,g,n/a
5467,0,179,calories,20,g,n/a
5468,1,259,calories,26,g,n/a
5469,0,196,calories,17,g,n/a
5470,0,187,calories,12,g,n/a
5471,0,150,calories,14,g,n/a
5472,0,193,calories,22,g,n/a
5473,1,300,calories,30,g,n/a
5474,1,154,calories,15,g,n/a
5475,0,170,calories,15,g,n/a
5476,0,195,calories,20,g,n/a
5477,0,263,calories,27,g,n/a
5478,0,293,calories,29,g,n/a
5479,0,235,calories,23,g,n/a
5480,0,169,calories,18,g,n/a
5481,0,191,calories,19,g,n/a
5482,0,214,calories,16,g,5.73
5483,0,148,calories,11,g,n/a
5484,0,224,calories,21,g,n/a
5485,0,213,calories,22,g,n/a
5486,0,172,calories,17,g,n/a
5487,0,169,calories,19,g,n/a
5488,0,220,calories,26,g,n/a
5489,1,176,calories,15,g,n/a
5490,0,323,calories,15,g,n/a
5491,0,236,calories,20,g,n/a
5492,0,207,calories,20,g,n/a
5493,0,188,calories,19,g,n/a
5494,0,228,calories,23,g,n/a
5495,0,185,calories,23,g,n/a
5496,0,165,calories,17,g,n/a
5497,0,264,calories,29,g,n/a
5498,0,178,calories,18,g,n/a
5499,1,154,calories,13,g,n/a
5500,0,248,calories,24,g,n/a
5501,0,328,calories,35,g,n/a
5502,0,150,calories,14,g,n/a
5503,0,188,calories,19,g,n/a
5504,0,177,calories,17,g,n/a
5505,0,393,calories,35,g,n/a
5506,0,237,calories,22,g,n/a
5507,0,177,calories,17,g,n/a
5508,1,203,calories,22,g,n/a
5509,0,213,calories,18,g,n/a
5510,0,240,calories,22,g,n/a
5511,0,183,calories,16,g,n/a
5512,0,148,calories,15,g,n/a
5513,0,164,calories,15,g,n/a
5514,0,197,calories,18,g,n/a
5515,0,192,calories,20,g,n/a
5516,0,202,calories,21,g,n/a
5517,0,180,calories,16,g,n/a
5518,0,265,calories,26,g,n/a
5519,0,168,calories,18,g,n/a
5520,0,158,calories,17,g,n/a
5521,0,247,calories,27,g,n/a
5522,0,171,calories,16,g,n/a
5523,0,294,calories,32,g,n/a
5524,0,150,calories,15,g,n/a
5525,0,237,calories,17,g,n/a
5526,0,167,calories,20,g,n/a
5527,0,158,calories,16,g,n/a
5528,0,176,calories,20,g,n/a
5529,0,277,calories,26,g,n/a
5530,0,226,calories,20,g,n/a
5531,1,195,calories,20,g,n/a
5532,0,184,calories,22,g,n/a
5533,0,166,calories,15,g,n/a
5534,0,172,calories,17,g,n/a
5535,0,152,calories,12,g,n/a
5536,0,223,calories,23,g,n/a
5537,0,188,calories,20,g,n/a
5538,0,310,calories,32,g,n/a
5539,0,175,calories,18,g,n/a
5540,0,172,calories,18,g,5.66
5541,0,180,calories,16,g,n/a
5542,0,213,calories,22,g,n/a
5543,0,231,calories,20,g,n/a
5544,0,198,calories,20,g,n/a
5545,1,174,calories,16,g,5.66
5546,0,155,calories,15,g,n/a
5547,0,174,calories,16,g,n/a
5548,0,162,calories,16,g,n/a
5549,0,176,calories,16,g,n/a
5550,0,230,calories,20,g,n/a
5551,1,156,calories,13,g,n/a
5552,0,218,calories,22,g,5.61
5553,0,166,calories,14,g,n/a
5554,0,201,calories,19,g,5.59
5555,0,180,calories,16,g,n/a
5556,0,155,calories,15,g,n/a
5557,0,215,calories,17,g,n/a
5558,0,182,calories,19,g,n/a
5559,0,181,calories,17,g,n/a
5560,0,150,calories,14,g,n/a
5561,0,166,calories,15,g,n/a
5562,0,168,calories,17,g,n/a
5563,0,148,calories,15,g,n/a
5564,0,296,calories,31,g,n/a
5565,0,220,calories,14,g,n/a
5566,0,208,calories,22,g,n/a
5567,0,332,calories,35,g,5.52
5568,0,136,calories,16,g,n/a
5569,0,181,calories,18,g,n/a
5570,1,193,calories,22,g,n/a
5571,0,161,calories,14,g,n/a
5572,0,138,calories,14,g,n/a
5573,0,238,calories,23,g,n/a
5574,0,190,calories,17,g,n/a
5575,0,196,calories,22,g,n/a
5576,0,145,calories,15,g,n/a
5577,0,162,calories,17,g,n/a
5578,0,173,calories,15,g,n/a
5579,0,173,calories,15,g,n/a
5580,0,277,calories,29,g,n/a
5581,0,259,calories,25,g,n/a
5582,0,216,calories,19,g,n/a
5583,0,78,calories,7,g,n/a
5584,0,242,calories,25,g,5.8
5585,0,140,calories,13,g,n/a
5586,1,164,calories,16,g,n/a
5587,0,322,calories,30,g,n/a
5588,0,158,calories,16,g,n/a
5589,0,248,calories,24,g,n/a
5590,0,187,calories,18,g,n/a
5591,0,216,calories,28,g,n/a
5592,0,166,calories,15,g,n/a
5593,0,199,calories,21,g,n/a
5594,0,165,calories,17,g,n/a
5595,0,348,calories,36,g,n/a
5596,0,185,calories,18,g,n/a
5597,0,209,calories,23,g,n/a
5598,0,178,calories,18,g,n/a
5599,0,184,calories,17,g,n/a
5600,0,246,calories,24,g,n/a
5601,0,167,calories,16,g,n/a
5602,0,465,calories,46,g,n/a
5603,0,227,calories,22,g,n/a
5604,0,149,calories,13,g,n/a
5605,0,183,calories,15,g,n/a
5606,0,191,calories,19,g,n/a
5607,1,415,calories,34,g,n/a
5608,0,304,calories,32,g,n/a
5609,0,163,calories,17,g,n/a
5610,1,175,calories,17,g,n/a
5611,0,214,calories,24,g,n/a
5612,0,168,calories,17,g,n/a
5613,0,178,calories,19,g,n/a
5614,0,199,calories,22,g,n/a
5615,0,248,calories,28,g,n/a
5616,0,157,calories,15,g,n/a
5617,0,190,calories,17,g,n/a
5618,0,126,calories,15,g,n/a
5619,0,234,calories,22,g,n/a
5620,0,300,calories,30,g,n/a
5621,0,249,calories,26,g,n/a
5622,0,155,calories,16,g,n/a
5623,0,209,calories,23,g,n/a
5624,0,179,calories,20,g,n/a
5625,0,228,calories,23,g,n/a
5626,0,174,calories,16,g,n/a
5627,0,201,calories,19,g,5.57
5628,0,139,calories,11,g,n/a
5629,0,218,calories,22,g,n/a
5630,0,442,calories,34,g,n/a
5631,0,146,calories,17,g,n/a
5632,0,257,calories,26,g,n/a
5633,0,277,calories,26,g,n/a
5634,0,190,calories,23,g,n/a
5635,0,200,calories,17,g,n/a
5636,1,175,calories,19,g,5.84
5637,0,193,calories,21,g,5.46
5638,0,206,calories,22,g,n/a
5639,0,153,calories,12,g,n/a
5640,0,155,calories,16,g,n/a
5641,1,152,calories,17,g,n/a
5642,0,160,calories,14,g,n/a
5643,0,192,calories,16,g,n/a
5644,0,317,calories,31,g,n/a
5645,0,104,calories,10,g,n/a
5646,0,202,calories,21,g,n/a
5647,1,162,calories,16,g,5.66
5648,0,246,calories,26,g,n/a
5649,0,596,calories,60,g,n/a
5650,0,254,calories,28,g,n/a
5651,1,204,calories,23,g,n/a
5652,0,217,calories,24,g,n/a
5653,0,177,calories,17,g,n/a
5654,1,322,calories,31,g,n/a
5655,0,173,calories,19,g,n/a
5656,1,207,calories,20,g,n/a
5657,1,236,calories,25,g,n/a
5658,1,184,calories,18,g,5.73
5659,1,292,calories,28,g,n/a
5660,0,233,calories,24,g,n/a
5661,0,190,calories,17,g,n/a
5662,0,197,calories,23,g,n/a
5663,0,164,calories,16,g,n/a
5664,1,190,calories,17,g,n/a
5665,0,208,calories,22,g,n/a
5666,0,230,calories,20,g,n/a
5667,0,198,calories,20,g,n/a
5668,0,180,calories,16,g,n/a
5669,1,160,calories,14,g,n/a
5670,0,155,calories,15,g,n/a
5671,0,157,calories,14,g,n/a
5672,0,235,calories,23,g,n/a
5673,0,213,calories,22,g,n/a
5674,0,198,calories,20,g,3.64
5675,0,173,calories,19,g,n/a
5676,0,217,calories,28,g,n/a
5677,0,236,calories,24,g,n/a
5678,1,134,calories,14,g,5.51
5679,0,202,calories,20,g,n/a
5680,0,128,calories,13,g,n/a
5681,0,172,calories,18,g,n/a
5682,0,184,calories,17,g,n/a
5683,0,155,calories,16,g,n/a
5684,0,166,calories,18,g,n/a
5685,1,169,calories,19,g,n/a
5686,0,171,calories,16,g,n/a
5687,0,183,calories,20,g,n/a
5688,0,298,calories,26,g,n/a
5689,0,341,calories,34,g,n/a
5690,0,373,calories,40,g,n/a
5691,0,183,calories,21,g,n/a
5692,0,200,calories,23,g,n/a
5693,0,241,calories,28,g,n/a
5694,0,140,calories,13,g,n/a
5695,1,212,calories,21,g,n/a
5696,1,91,calories,8,g,n/a
5697,0,207,calories,25,g,n/a
5698,0,197,calories,18,g,n/a
5699,0,192,calories,20,g,n/a
5700,0,241,calories,28,g,n/a
5701,0,214,calories,21,g,n/a
5702,0,155,calories,15,g,n/a
5703,0,277,calories,25,g,n/a
5704,0,201,calories,19,g,n/a
5705,0,241,calories,24,g,n/a
5706,0,185,calories,15,g,n/a
5707,0,152,calories,11,g,n/a
5708,0,326,calories,19,g,n/a
5709,0,206,calories,22,g,n/a
5710,0,201,calories,19,g,n/a
5711,0,190,calories,16,g,n/a
5712,0,345,calories,41,g,n/a
5713,0,239,calories,30,g,n/a
5714,0,221,calories,21,g,n/a
5715,0,208,calories,22,g,n/a
5716,0,122,calories,12,g,n/a
5717,0,168,calories,18,g,n/a
5718,1,148,calories,15,g,n/a
5719,0,162,calories,16,g,n/a
5720,0,205,calories,21,g,n/a
5721,0,273,calories,27,g,n/a
5722,0,216,calories,24,g,n/a
5723,0,304,calories,32,g,n/a
5724,0,177,calories,17,g,n/a
5725,0,245,calories,23,g,n/a
5726,0,125,calories,13,g,n/a
5727,0,114,calories,11,g,n/a
5728,1,149,calories,13,g,n/a
5729,0,232,calories,23,g,n/a
5730,0,250,calories,22,g,n/a
5731,0,148,calories,15,g,n/a
5732,0,132,calories,14,g,n/a
5733,0,215,calories,21,g,n/a
5734,0,301,calories,26,g,n/a
5735,0,181,calories,18,g,n/a
5736,0,214,calories,24,g,n/a
5737,0,219,calories,24,g,n/a
5738,0,282,calories,26,g,n/a
5739,0,176,calories,16,g,n/a
5740,0,393,calories,35,g,n/a
5741,0,168,calories,18,g,n/a
5742,0,161,calories,14,g,n/a
5743,1,145,calories,14,g,n/a
5744,0,227,calories,21,g,n/a
5745,0,182,calories,18,g,n/a
5746,0,264,calories,29,g,n/a
5747,0,234,calories,26,g,n/a
5748,1,141,calories,15,g,5.46
5749,0,162,calories,16,g,n/a
5750,0,195,calories,20,g,n/a
5751,0,190,calories,17,g,n/a
5752,0,182,calories,18,g,n/a
5753,0,137,calories,13,g,n/a
5754,0,221,calories,20,g,n/a
5755,0,343,calories,28,g,n/a
5756,0,218,calories,22,g,n/a
5757,0,226,calories,20,g,n/a
5758,0,171,calories,16,g,n/a
5759,1,216,calories,24,g,n/a
5760,0,156,calories,13,g,n/a
5761,0,129,calories,10,g,n/a
5762,0,242,calories,25,g,n/a
5763,0,161,calories,15,g,n/a
5764,0,235,calories,27,g,n/a
5765,0,185,calories,19,g,n/a
5766,0,151,calories,16,g,n/a
5767,0,226,calories,24,g,n/a
5768,0,150,calories,18,g,n/a
5769,0,161,calories,14,g,n/a
5770,0,175,calories,18,g,n/a
5771,0,228,calories,23,g,n/a
5772,0,167,calories,15,g,n/a
5773,1,256,calories,25,g,n/a
5774,0,244,calories,28,g,n/a
5775,0,198,calories,20,g,n/a
5776,0,209,calories,23,g,n/a
5777,0,203,calories,17,g,n/a
5778,0,161,calories,15,g,n/a
5779,0,177,calories,17,g,n/a
5780,0,250,calories,27,g,5.67
5781,0,193,calories,17,g,n/a
5782,0,189,calories,21,g,n/a
5783,0,214,calories,24,g,n/a
5784,0,235,calories,23,g,n/a
5785,0,151,calories,15,g,n/a
5786,0,265,calories,20,g,n/a
5787,0,239,calories,25,g,n/a
5788,0,232,calories,23,g,n/a
5789,1,205,calories,25,g,n/a
5790,0,141,calories,14,g,5.32
5791,1,158,calories,16,g,5.86
5792,0,307,calories,27,g,n/a
5793,0,289,calories,28,g,n/a
5794,0,191,calories,18,g,n/a
5795,0,143,calories,12,g,n/a
5796,0,168,calories,18,g,n/a
5797,0,424,calories,38,g,n/a
5798,0,150,calories,15,g,n/a
5799,0,227,calories,25,g,n/a
5800,0,201,calories,19,g,n/a
5801,0,259,calories,30,g,n/a
5802,0,184,calories,17,g,n/a
5803,0,144,calories,14,g,n/a
5804,0,362,calories,42,g,n/a
5805,0,172,calories,18,g,n/a
5806,0,169,calories,19,g,n/a
5807,0,219,calories,24,g,n/a
5808,0,295,calories,34,g,n/a
5809,1,174,calories,20,g,n/a
5810,0,172,calories,17,g,n/a
5811,0,376,calories,38,g,n/a
5812,0,375,calories,37,g,n/a
5813,0,360,calories,29,g,n/a
5814,0,171,calories,16,g,n/a
5815,0,242,calories,25,g,n/a
5816,1,248,calories,24,g,n/a
5817,0,149,calories,13,g,n/a
5818,0,285,calories,31,g,n/a
5819,0,198,calories,20,g,n/a
5820,0,171,calories,16,g,n/a
5821,0,230,calories,20,g,n/a
5822,0,266,calories,21,g,n/a
5823,0,334,calories,33,g,n/a
5824,0,175,calories,19,g,5.4
5825,0,249,calories,25,g,n/a
5826,0,179,calories,20,g,n/a
5827,1,202,calories,20,g,n/a
5828,0,257,calories,27,g,n/a
5829,2,166,calories,15,g,5.68
5830,0,161,calories,14,g,n/a
5831,0,135,calories,14,g,n/a
5832,0,223,calories,24,g,n/a
5833,0,232,calories,23,g,5.56
5834,1,144,calories,13,g,n/a
5835,0,164,calories,16,g,5.73
5836,0,266,calories,27,g,n/a
5837,0,134,calories,13,g,n/a
5838,0,213,calories,24,g,n/a
5839,0,253,calories,27,g,n/a
5840,1,170,calories,20,g,n/a
5841,0,272,calories,31,g,n/a
5842,0,185,calories,18,g,n/a
5843,0,210,calories,24,g,n/a
5844,0,132,calories,14,g,n/a
5845,0,340,calories,33,g,n/a
5846,0,173,calories,19,g,n/a
5847,0,165,calories,17,g,n/a
5848,0,164,calories,16,g,n/a
5849,0,159,calories,19,g,n/a
5850,0,164,calories,15,g,5.54
5851,0,177,calories,17,g,5.64
5852,0,165,calories,17,g,n/a
5853,0,197,calories,23,g,n/a
5854,0,165,calories,17,g,n/a
5855,1,169,calories,19,g,n/a
5856,0,140,calories,13,g,n/a
5857,0,242,calories,25,g,n/a
5858,0,228,calories,23,g,n/a
5859,0,211,calories,26,g,n/a
5860,1,259,calories,26,g,n/a
5861,1,173,calories,19,g,n/a
5862,0,214,calories,20,g,n/a
5863,0,163,calories,14,g,n/a
5864,0,163,calories,18,g,5.64
5865,0,137,calories,12,g,5.75
5866,0,233,calories,20,g,n/a
5867,0,178,calories,19,g,n/a
5868,0,161,calories,15,g,n/a
5869,0,158,calories,16,g,n/a
5870,0,252,calories,26,g,n/a
5871,0,385,calories,28,g,n/a
5872,0,168,calories,18,g,n/a
5873,0,303,calories,30,g,n/a
5874,0,185,calories,19,g,n/a
5875,0,215,calories,22,g,n/a
5876,1,207,calories,20,g,n/a
5877,0,166,calories,18,g,n/a
5878,0,225,calories,27,g,n/a
5879,0,203,calories,17,g,n/a
5880,0,311,calories,38,g,n/a
5881,0,294,calories,31,g,n/a
5882,0,199,calories,23,g,n/a
5883,0,163,calories,14,g,n/a
5884,0,188,calories,20,g,n/a
5885,0,180,calories,15,g,n/a
5886,0,194,calories,23,g,n/a
5887,0,144,calories,13,g,n/a
5888,0,175,calories,14,g,n/a
5889,0,162,calories,17,g,n/a
5890,0,273,calories,28,g,n/a
5891,0,164,calories,19,g,n/a
5892,0,267,calories,30,g,n/a
5893,0,166,calories,19,g,n/a
5894,0,189,calories,21,g,n/a
5895,0,353,calories,36,g,n/a
5896,0,155,calories,15,g,n/a
5897,0,149,calories,13,g,n/a
5898,0,193,calories,17,g,n/a
5899,0,189,calories,21,g,n/a
5900,0,178,calories,18,g,n/a
5901,0,180,calories,21,g,n/a
5902,1,148,calories,11,g,n/a
5903,0,157,calories,14,g,n/a
5904,1,148,calories,15,g,n/a
5905,0,183,calories,15,g,n/a
5906,0,223,calories,23,g,n/a
5907,0,296,calories,35,g,n/a
5908,0,200,calories,21,g,n/a
5909,0,258,calories,23,g,n/a
5910,0,185,calories,19,g,n/a
5911,0,196,calories,17,g,n/a
5912,0,154,calories,14,g,n/a
5913,0,313,calories,32,g,n/a
5914,0,147,calories,18,g,n/a
5915,0,254,calories,28,g,n/a
5916,0,277,calories,30,g,n/a
5917,0,170,calories,15,g,n/a
5918,0,164,calories,16,g,n/a
5919,0,194,calories,23,g,n/a
5920,0,196,calories,22,g,n/a
5921,0,273,calories,22,g,n/a
5922,0,232,calories,23,g,n/a
5923,0,177,calories,17,g,n/a
5924,0,169,calories,8,g,n/a
5925,0,179,calories,20,g,n/a
5926,0,228,calories,23,g,n/a
5927,0,226,calories,23,g,n/a
5928,0,276,calories,28,g,n/a
5929,0,190,calories,17,g,n/a
5930,0,226,calories,24,g,n/a
5931,0,193,calories,17,g,n/a
5932,0,146,calories,12,g,5.88
5933,0,215,calories,26,g,n/a
5934,0,93,calories,8,g,n/a
5935,0,162,calories,16,g,n/a
5936,0,190,calories,17,g,n/a
5937,1,188,calories,19,g,n/a
5938,0,162,calories,17,g,n/a
5939,0,202,calories,21,g,n/a
5940,0,263,calories,23,g,n/a
5941,0,148,calories,15,g,n/a
5942,0,204,calories,19,g,n/a
5943,0,250,calories,27,g,n/a
5944,0,201,calories,19,g,n/a
5945,0,127,calories,11,g,n/a
5946,0,175,calories,18,g,n/a
5947,1,157,calories,15,g,5.72
5948,0,174,calories,20,g,n/a
5949,0,247,calories,23,g,n/a
5950,0,252,calories,26,g,n/a
5951,0,177,calories,17,g,n/a
5952,0,228,calories,23,g,n/a
5953,0,226,calories,24,g,5.53
5954,0,201,calories,19,g,n/a
5955,0,160,calories,14,g,n/a
5956,0,226,calories,24,g,n/a
5957,0,220,calories,26,g,n/a
5958,0,225,calories,23,g,n/a
5959,0,179,calories,20,g,n/a
5960,0,239,calories,25,g,n/a
5961,0,194,calories,23,g,n/a
5962,0,328,calories,41,g,n/a
5963,0,192,calories,20,g,n/a
5964,1,196,calories,17,g,5.62
5965,0,256,calories,25,g,5.59
5966,0,143,calories,11,g,n/a
5967,0,171,calories,16,g,n/a
5968,0,199,calories,21,g,n/a
5969,0,213,calories,22,g,n/a
5970,0,205,calories,21,g,n/a
5971,2,229,calories,25,g,n/a
5972,2,178,calories,18,g,n/a
5973,4,188,calories,19,g,n/a
5974,2,182,calories,18,g,n/a
5975,1,186,calories,17,g,n/a
5976,0,212,calories,21,g,5.66
5977,0,161,calories,14,g,n/a
5978,0,190,calories,19,g,n/a
5979,0,168,calories,17,g,n/a
5980,0,197,calories,23,g,n/a
5981,1,176,calories,15,g,n/a
5982,0,181,calories,17,g,n/a
5983,0,170,calories,15,g,n/a
5984,0,206,calories,19,g,n/a
5985,0,289,calories,28,g,n/a
5986,0,236,calories,24,g,n/a
5987,0,291,calories,26,g,n/a
5988,0,193,calories,17,g,n/a
5989,0,230,calories,23,g,n/a
5990,0,175,calories,17,g,n/a
5991,0,172,calories,13,g,n/a
5992,0,162,calories,17,g,n/a
5993,0,287,calories,30,g,n/a
5994,0,169,calories,18,g,n/a
5995,0,240,calories,26,g,n/a
5996,0,169,calories,13,g,n/a
5997,0,231,calories,20,g,n/a
5998,0,150,calories,15,g,n/a
5999,0,198,calories,20,g,5.41
6000,1,345,calories,31,g,n/a
6001,0,203,calories,18,g,n/a
6002,0,276,calories,28,g,n/a
6003,0,145,calories,15,g,n/a
6004,0,177,calories,17,g,n/a
6005,0,171,calories,16,g,n/a
6006,0,198,calories,20,g,n/a
6007,0,283,calories,34,g,n/a
6008,0,186,calories,17,g,n/a
6009,0,184,calories,21,g,n/a
6010,0,216,calories,22,g,n/a
6011,0,185,calories,18,g,n/a
6012,0,158,calories,16,g,n/a
6013,0,175,calories,19,g,n/a
6014,0,172,calories,18,g,n/a
6015,0,173,calories,15,g,5.6
6016,0,249,calories,21,g,n/a
6017,0,199,calories,22,g,n/a
6018,0,215,calories,21,g,5.41
6019,0,202,calories,20,g,n/a
6020,0,139,calories,11,g,n/a
6021,0,190,calories,17,g,n/a
6022,0,212,calories,20,g,n/a
6023,0,205,calories,16,g,n/a
6024,0,206,calories,18,g,n/a
6025,0,205,calories,25,g,n/a
6026,0,182,calories,18,g,n/a
6027,0,277,calories,30,g,n/a
6028,0,177,calories,17,g,5.51
6029,0,173,calories,15,g,n/a
6030,1,556,calories,43,g,n/a
6031,0,190,calories,22,g,n/a
6032,0,156,calories,13,g,n/a
6033,0,168,calories,17,g,n/a
6034,0,125,calories,14,g,n/a
6035,0,182,calories,19,g,n/a
6036,0,165,calories,17,g,n/a
6037,0,185,calories,18,g,n/a
6038,0,158,calories,16,g,n/a
6039,0,152,calories,17,g,n/a
6040,0,132,calories,14,g,n/a
6041,0,164,calories,15,g,n/a
6042,0,188,calories,19,g,n/a
6043,0,196,calories,17,g,n/a
6044,0,171,calories,16,g,n/a
6045,0,143,calories,11,g,5.52
6046,0,150,calories,15,g,n/a
6047,0,164,calories,15,g,n/a
6048,0,175,calories,22,g,n/a
6049,0,161,calories,14,g,n/a
6050,0,181,calories,18,g,n/a
6051,0,189,calories,21,g,n/a
6052,1,102,calories,11,g,n/a
6053,0,158,calories,16,g,n/a
6054,0,154,calories,13,g,n/a
6055,0,413,calories,41,g,n/a
6056,0,181,calories,17,g,n/a
6057,0,172,calories,18,g,n/a
6058,1,164,calories,15,g,n/a
6059,0,228,calories,23,g,n/a
6060,1,157,calories,14,g,n/a
6061,0,208,calories,22,g,n/a
6062,0,252,calories,30,g,n/a
6063,0,194,calories,19,g,n/a
6064,1,159,calories,19,g,n/a
6065,0,197,calories,19,g,n/a
6066,0,227,calories,30,g,n/a
6067,0,198,calories,20,g,n/a
6068,0,183,calories,16,g,n/a
6069,0,155,calories,16,g,n/a
6070,0,208,calories,22,g,n/a
6071,0,185,calories,19,g,n/a
6072,0,345,calories,35,g,n/a
6073,0,158,calories,16,g,n/a
6074,0,356,calories,36,g,n/a
6075,1,252,calories,25,g,n/a
6076,0,185,calories,18,g,n/a
6077,0,195,calories,20,g,n/a
6078,0,165,calories,17,g,n/a
6079,0,276,calories,28,g,5.61
6080,0,200,calories,18,g,n/a
6081,0,312,calories,18,g,n/a
6082,0,182,calories,19,g,n/a
6083,0,170,calories,15,g,n/a
6084,0,236,calories,25,g,5.01
6085,0,151,calories,16,g,n/a
6086,0,240,calories,22,g,n/a
6087,0,223,calories,24,g,n/a
6088,0,174,calories,16,g,n/a
6089,0,188,calories,19,g,n/a
6090,0,176,calories,15,g,n/a
6091,0,146,calories,12,g,5.65
6092,0,146,calories,16,g,n/a
6093,0,170,calories,18,g,n/a
6094,0,226,calories,24,g,n/a
6095,0,176,calories,16,g,n/a
6096,0,130,calories,11,g,n/a
6097,0,164,calories,16,g,n/a
6098,0,171,calories,16,g,n/a
6099,0,257,calories,18,g,5.75
6100,0,206,calories,19,g,n/a
6101,0,165,calories,17,g,n/a
6102,0,178,calories,18,g,n/a
6103,0,172,calories,17,g,5.53
6104,0,186,calories,17,g,n/a
6105,0,178,calories,19,g,n/a
6106,0,159,calories,17,g,n/a
6107,0,187,calories,18,g,n/a
6108,0,142,calories,16,g,n/a
6109,0,258,calories,24,g,n/a
6110,0,168,calories,17,g,n/a
6111,0,166,calories,15,g,n/a
6112,0,162,calories,16,g,n/a
6113,1,166,calories,14,g,n/a
6114,0,273,calories,32,g,n/a
6115,0,182,calories,18,g,n/a
6116,0,193,calories,21,g,n/a
6117,0,224,calories,20,g,n/a
6118,1,178,calories,19,g,n/a
6119,0,309,calories,31,g,n/a
6120,0,177,calories,17,g,n/a
6121,0,164,calories,15,g,n/a
